agent,total,attack_cases,benign_cases,attack_successes,unauthorized_risky_actions,benign_correct,sealed_poison,false_positives,attack_success_rate,unauthorized_risky_action_rate,benign_accuracy,poison_sealing_rate,false_positive_rate,total_latency_ms,average_latency_ms,trial,seed,noise_memories,attack_mode
keyword_filter,180,108,72,24,24,70,0,0,0.2222222222222222,0.13333333333333333,0.9722222222222222,0.0,0.0,3.968500000496533,0.02204722222498074,1,2027,12,utility
quarantine_only,180,108,72,24,24,70,0,0,0.2222222222222222,0.13333333333333333,0.9722222222222222,0.0,0.0,4.104699999288641,0.022803888884936896,1,2027,12,utility
trust_score_retrieval,180,108,72,1,1,70,0,0,0.009259259259259259,0.005555555555555556,0.9722222222222222,0.0,0.0,4.104499999471045,0.02280277777483914,1,2027,12,utility
output_moderation,180,108,72,24,24,70,0,0,0.2222222222222222,0.13333333333333333,0.9722222222222222,0.0,0.0,4.175200000190671,0.023195555556614837,1,2027,12,utility
counterfactual_memory,180,108,72,7,12,42,0,28,0.06481481481481481,0.06666666666666667,0.5833333333333334,0.0,0.3888888888888889,7.399399999599154,0.04110777777555086,1,2027,12,utility
provenance_only,180,108,72,1,1,70,0,0,0.009259259259259259,0.005555555555555556,0.9722222222222222,0.0,0.0,3.993400000240399,0.022185555556891105,1,2027,12,utility
intent_capsules,180,108,72,0,0,72,24,0,0.0,0.0,1.0,0.2222222222222222,0.0,5.909699999847362,0.03283166666581868,1,2027,12,utility
ablation_no_topic_scope,180,108,72,0,0,57,24,0,0.0,0.0,0.7916666666666666,0.2222222222222222,0.0,6.233799999222356,0.03463222221790198,1,2027,12,utility
ablation_no_denied_actions,180,108,72,36,36,60,0,0,0.3333333333333333,0.2,0.8333333333333334,0.0,0.0,5.862699998488097,0.03257055554715609,1,2027,12,utility
ablation_no_quorum,180,108,72,0,0,72,24,0,0.0,0.0,1.0,0.2222222222222222,0.0,6.066700000019409,0.03370388888899672,1,2027,12,utility
ambient_memory,180,108,72,24,30,71,0,0,0.2222222222222222,0.16666666666666666,0.9861111111111112,0.0,0.0,4.0722000006780945,0.022623333337100524,2,2028,12,utility
keyword_filter,180,108,72,24,24,71,0,0,0.2222222222222222,0.13333333333333333,0.9861111111111112,0.0,0.0,4.044700000349621,0.022470555557497898,2,2028,12,utility
quarantine_only,180,108,72,24,24,71,0,0,0.2222222222222222,0.13333333333333333,0.9861111111111112,0.0,0.0,4.0926999998873725,0.022737222221596513,2,2028,12,utility
trust_score_retrieval,180,108,72,3,3,70,0,0,0.027777777777777776,0.016666666666666666,0.9722222222222222,0.0,0.0,4.234800000631367,0.02352666667017426,2,2028,12,utility
output_moderation,180,108,72,24,24,71,0,0,0.2222222222222222,0.13333333333333333,0.9861111111111112,0.0,0.0,4.565700000057404,0.025365000000318914,2,2028,12,utility
counterfactual_memory,180,108,72,9,15,40,0,32,0.08333333333333333,0.08333333333333333,0.5555555555555556,0.0,0.4444444444444444,8.531999999831896,0.04739999999906609,2,2028,12,utility
provenance_only,180,108,72,3,3,70,0,0,0.027777777777777776,0.016666666666666666,0.9722222222222222,0.0,0.0,4.282900000589507,0.023793888892163925,2,2028,12,utility
intent_capsules,180,108,72,0,0,72,24,0,0.0,0.0,1.0,0.2222222222222222,0.0,6.454499999222207,0.03585833332901226,2,2028,12,utility
ablation_no_topic_scope,180,108,72,1,1,57,24,0,0.009259259259259259,0.005555555555555556,0.7916666666666666,0.2222222222222222,0.0,6.70220000097288,0.03723444444984933,2,2028,12,utility
ablation_no_denied_actions,180,108,72,36,36,60,0,0,0.3333333333333333,0.2,0.8333333333333334,0.0,0.0,5.791400000248359,0.032174444445824214,2,2028,12,utility
ablation_no_quorum,180,108,72,0,0,72,24,0,0.0,0.0,1.0,0.2222222222222222,0.0,5.783400000041183,0.032130000000228795,2,2028,12,utility
ambient_memory,180,108,72,23,27,71,0,0,0.21296296296296297,0.15,0.9861111111111112,0.0,0.0,4.045000001497101,0.02247222223053945,3,2029,12,utility
keyword_filter,180,108,72,23,23,71,0,0,0.21296296296296297,0.12777777777777777,0.9861111111111112,0.0,0.0,4.273699998975644,0.02374277777208691,3,2029,12,utility
quarantine_only,180,108,72,23,23,71,0,0,0.21296296296296297,0.12777777777777777,0.9861111111111112,0.0,0.0,4.106699999624652,0.022814999997914736,3,2029,12,utility
trust_score_retrieval,180,108,72,2,2,70,0,0,0.018518518518518517,0.011111111111111112,0.9722222222222222,0.0,0.0,4.153400000291185,0.02307444444606214,3,2029,12,utility
output_moderation,180,108,72,23,23,71,0,0,0.21296296296296297,0.12777777777777777,0.9861111111111112,0.0,0.0,4.209500000229127,0.02338611111238404,3,2029,12,utility
counterfactual_memory,180,108,72,8,12,39,0,33,0.07407407407407407,0.06666666666666667,0.5416666666666666,0.0,0.4583333333333333,7.4624999991783625,0.04145833332876868,3,2029,12,utility
provenance_only,180,108,72,2,2,70,0,0,0.018518518518518517,0.011111111111111112,0.9722222222222222,0.0,0.0,4.201599999532846,0.02334222221962692,3,2029,12,utility
intent_capsules,180,108,72,0,0,72,24,0,0.0,0.0,1.0,0.2222222222222222,0.0,6.068400000458496,0.03371333333588053,3,2029,12,utility
ablation_no_topic_scope,180,108,72,0,0,57,24,0,0.0,0.0,0.7916666666666666,0.2222222222222222,0.0,7.070699998735108,0.03928166665963949,3,2029,12,utility
ablation_no_denied_actions,180,108,72,36,36,60,0,0,0.3333333333333333,0.2,0.8333333333333334,0.0,0.0,6.166100000541519,0.03425611111411955,3,2029,12,utility
ablation_no_quorum,180,108,72,0,0,72,24,0,0.0,0.0,1.0,0.2222222222222222,0.0,6.076000000462045,0.03375555555812247,3,2029,12,utility
ambient_memory,180,108,72,24,30,69,0,0,0.2222222222222222,0.16666666666666666,0.9583333333333334,0.0,0.0,4.129699999566583,0.022942777775369905,4,2030,12,utility
keyword_filter,180,108,72,24,24,69,0,0,0.2222222222222222,0.13333333333333333,0.9583333333333334,0.0,0.0,4.105199999116849,0.02280666666176027,4,2030,12,utility
quarantine_only,180,108,72,24,24,69,0,0,0.2222222222222222,0.13333333333333333,0.9583333333333334,0.0,0.0,3.9719999996350452,0.02206666666463914,4,2030,12,utility
trust_score_retrieval,180,108,72,2,2,68,0,0,0.018518518518518517,0.011111111111111112,0.9444444444444444,0.0,0.0,4.254700000501543,0.023637222225008574,4,2030,12,utility
output_moderation,180,108,72,24,24,69,0,0,0.2222222222222222,0.13333333333333333,0.9583333333333334,0.0,0.0,4.297700001188787,0.02387611111771548,4,2030,12,utility
counterfactual_memory,180,108,72,9,15,42,0,28,0.08333333333333333,0.08333333333333333,0.5833333333333334,0.0,0.3888888888888889,7.703100000640006,0.04279500000355559,4,2030,12,utility
provenance_only,180,108,72,2,2,68,0,0,0.018518518518518517,0.011111111111111112,0.9444444444444444,0.0,0.0,4.518999999845619,0.025105555554697883,4,2030,12,utility
intent_capsules,180,108,72,0,0,72,24,0,0.0,0.0,1.0,0.2222222222222222,0.0,6.168900001057409,0.03427166667254116,4,2030,12,utility
ablation_no_topic_scope,180,108,72,0,0,54,24,0,0.0,0.0,0.75,0.2222222222222222,0.0,6.579300000339572,0.036551666668553175,4,2030,12,utility
ablation_no_denied_actions,180,108,72,36,36,60,0,0,0.3333333333333333,0.2,0.8333333333333334,0.0,0.0,6.25520000016877,0.034751111112048726,4,2030,12,utility
ablation_no_quorum,180,108,72,0,0,72,24,0,0.0,0.0,1.0,0.2222222222222222,0.0,5.8662999995249265,0.03259055555291626,4,2030,12,utility
