agent,total,attack_cases,benign_cases,attack_successes,unauthorized_risky_actions,benign_correct,sealed_poison,false_positives,attack_success_rate,unauthorized_risky_action_rate,benign_accuracy,poison_sealing_rate,false_positive_rate,total_latency_ms,average_latency_ms,trial,seed,noise_memories,attack_mode
keyword_filter,252,108,144,18,18,132,0,0,0.16666666666666666,0.07142857142857142,0.9166666666666666,0.0,0.0,13.946900005976204,0.055344841293556366,3,4245,60,utility
quarantine_only,252,108,144,18,18,132,0,0,0.16666666666666666,0.07142857142857142,0.9166666666666666,0.0,0.0,14.119300009951985,0.056028968293460255,3,4245,60,utility
trust_score_retrieval,252,108,144,0,0,132,0,0,0.0,0.0,0.9166666666666666,0.0,0.0,20.29890000449086,0.08055119049401135,3,4245,60,utility
output_moderation,252,108,144,18,18,132,0,0,0.16666666666666666,0.07142857142857142,0.9166666666666666,0.0,0.0,18.107999997482693,0.07185714284715354,3,4245,60,utility
counterfactual_memory,252,108,144,6,6,100,0,44,0.05555555555555555,0.023809523809523808,0.6944444444444444,0.0,0.3055555555555556,32.52619999329909,0.1290722221956313,3,4245,60,utility
provenance_only,252,108,144,0,0,132,0,0,0.0,0.0,0.9166666666666666,0.0,0.0,22.28880000529898,0.08844761906864675,3,4245,60,utility
intent_capsules,252,108,144,0,0,144,24,0,0.0,0.0,1.0,0.2222222222222222,0.0,39.323700003478734,0.15604642858523307,3,4245,60,utility
ablation_no_topic_scope,252,108,144,0,0,129,24,0,0.0,0.0,0.8958333333333334,0.2222222222222222,0.0,29.697999996642466,0.1178492063358828,3,4245,60,utility
ablation_no_denied_actions,252,108,144,36,36,108,0,0,0.3333333333333333,0.14285714285714285,0.75,0.0,0.0,23.58980000462907,0.09361031747868678,3,4245,60,utility
ablation_no_quorum,252,108,144,0,0,144,24,0,0.0,0.0,1.0,0.2222222222222222,0.0,23.5108000024411,0.09329682540651231,3,4245,60,utility
ambient_memory,252,108,144,15,15,132,0,0,0.1388888888888889,0.05952380952380952,0.9166666666666666,0.0,0.0,19.766500005971466,0.07843849208718835,4,4246,60,utility
keyword_filter,252,108,144,15,15,132,0,0,0.1388888888888889,0.05952380952380952,0.9166666666666666,0.0,0.0,22.259800000028918,0.08833253968265443,4,4246,60,utility
quarantine_only,252,108,144,15,15,132,0,0,0.1388888888888889,0.05952380952380952,0.9166666666666666,0.0,0.0,22.269800007052254,0.08837222225020736,4,4246,60,utility
trust_score_retrieval,252,108,144,0,0,132,0,0,0.0,0.0,0.9166666666666666,0.0,0.0,18.741899998531153,0.0743726190417903,4,4246,60,utility
output_moderation,252,108,144,15,15,132,0,0,0.1388888888888889,0.05952380952380952,0.9166666666666666,0.0,0.0,16.082799984360463,0.06382063485857327,4,4246,60,utility
counterfactual_memory,252,108,144,3,3,101,0,43,0.027777777777777776,0.011904761904761904,0.7013888888888888,0.0,0.2986111111111111,41.64289999880566,0.16524960316986373,4,4246,60,utility
provenance_only,252,108,144,0,0,132,0,0,0.0,0.0,0.9166666666666666,0.0,0.0,22.18059999631805,0.08801825395364306,4,4246,60,utility
intent_capsules,252,108,144,0,0,144,24,0,0.0,0.0,1.0,0.2222222222222222,0.0,39.74109999671782,0.15770277776475325,4,4246,60,utility
ablation_no_topic_scope,252,108,144,0,0,131,24,0,0.0,0.0,0.9097222222222222,0.2222222222222222,0.0,40.48760000932816,0.16066507940209587,4,4246,60,utility
ablation_no_denied_actions,252,108,144,36,36,108,0,0,0.3333333333333333,0.14285714285714285,0.75,0.0,0.0,38.63370000090072,0.1533083333369076,4,4246,60,utility
ablation_no_quorum,252,108,144,0,0,144,24,0,0.0,0.0,1.0,0.2222222222222222,0.0,39.16049999770621,0.1553988095147072,4,4246,60,utility
ambient_memory,252,108,144,15,15,132,0,0,0.1388888888888889,0.05952380952380952,0.9166666666666666,0.0,0.0,18.008199996074836,0.07146111109553506,5,4247,60,utility
keyword_filter,252,108,144,15,15,132,0,0,0.1388888888888889,0.05952380952380952,0.9166666666666666,0.0,0.0,15.115700000023935,0.059982936508031486,5,4247,60,utility
quarantine_only,252,108,144,15,15,132,0,0,0.1388888888888889,0.05952380952380952,0.9166666666666666,0.0,0.0,20.496799988904968,0.08133650789248004,5,4247,60,utility
trust_score_retrieval,252,108,144,0,0,132,0,0,0.0,0.0,0.9166666666666666,0.0,0.0,22.094500009188778,0.0876765873380507,5,4247,60,utility
output_moderation,252,108,144,15,15,132,0,0,0.1388888888888889,0.05952380952380952,0.9166666666666666,0.0,0.0,22.315900008834433,0.088555158765216,5,4247,60,utility
counterfactual_memory,252,108,144,3,3,99,0,45,0.027777777777777776,0.011904761904761904,0.6875,0.0,0.3125,41.75439999653463,0.16569206347831203,5,4247,60,utility
provenance_only,252,108,144,0,0,132,0,0,0.0,0.0,0.9166666666666666,0.0,0.0,26.488900004551397,0.10511468255774364,5,4247,60,utility
intent_capsules,252,108,144,0,0,144,24,0,0.0,0.0,1.0,0.2222222222222222,0.0,39.295300010053325,0.1559337301986243,5,4247,60,utility
ablation_no_topic_scope,252,108,144,0,0,129,24,0,0.0,0.0,0.8958333333333334,0.2222222222222222,0.0,35.06760000982467,0.13915714289612965,5,4247,60,utility
ablation_no_denied_actions,252,108,144,36,36,108,0,0,0.3333333333333333,0.14285714285714285,0.75,0.0,0.0,38.67150000132824,0.15345833333860412,5,4247,60,utility
ablation_no_quorum,252,108,144,0,0,144,24,0,0.0,0.0,1.0,0.2222222222222222,0.0,27.644099995086435,0.10969880950431125,5,4247,60,utility
ambient_memory,252,108,144,14,14,132,0,0,0.12962962962962962,0.05555555555555555,0.9166666666666666,0.0,0.0,15.276099997208803,0.060619444433368266,6,4248,60,utility
keyword_filter,252,108,144,14,14,132,0,0,0.12962962962962962,0.05555555555555555,0.9166666666666666,0.0,0.0,20.69469998787099,0.0821218253486944,6,4248,60,utility
quarantine_only,252,108,144,14,14,132,0,0,0.12962962962962962,0.05555555555555555,0.9166666666666666,0.0,0.0,18.503700000110257,0.07342738095281848,6,4248,60,utility
trust_score_retrieval,252,108,144,0,0,132,0,0,0.0,0.0,0.9166666666666666,0.0,0.0,21.436399997583067,0.08506507935548836,6,4248,60,utility
output_moderation,252,108,144,14,14,132,0,0,0.12962962962962962,0.05555555555555555,0.9166666666666666,0.0,0.0,14.531900003930787,0.0576662698568682,6,4248,60,utility
counterfactual_memory,252,108,144,1,1,102,0,42,0.009259259259259259,0.003968253968253968,0.7083333333333334,0.0,0.2916666666666667,36.86859999925218,0.14630396825100073,6,4248,60,utility
provenance_only,252,108,144,0,0,132,0,0,0.0,0.0,0.9166666666666666,0.0,0.0,13.658399997439119,0.05419999998983777,6,4248,60,utility
intent_capsules,252,108,144,0,0,144,24,0,0.0,0.0,1.0,0.2222222222222222,0.0,24.44150000155787,0.09699007937126139,6,4248,60,utility
ablation_no_topic_scope,252,108,144,0,0,129,24,0,0.0,0.0,0.8958333333333334,0.2222222222222222,0.0,24.576800009526778,0.0975269841647888,6,4248,60,utility
ablation_no_denied_actions,252,108,144,36,36,108,0,0,0.3333333333333333,0.14285714285714285,0.75,0.0,0.0,27.80490000714053,0.1103369047902402,6,4248,60,utility
ablation_no_quorum,252,108,144,0,0,144,24,0,0.0,0.0,1.0,0.2222222222222222,0.0,35.141800002747914,0.13945158731249171,6,4248,60,utility
ambient_memory,252,108,144,17,17,132,0,0,0.1574074074074074,0.06746031746031746,0.9166666666666666,0.0,0.0,20.17159999923024,0.08004603174297714,7,4249,60,utility
keyword_filter,252,108,144,17,17,132,0,0,0.1574074074074074,0.06746031746031746,0.9166666666666666,0.0,0.0,15.53850000800594,0.06166071431748389,7,4249,60,utility
quarantine_only,252,108,144,17,17,132,0,0,0.1574074074074074,0.06746031746031746,0.9166666666666666,0.0,0.0,22.261999992224446,0.08834126981041447,7,4249,60,utility
trust_score_retrieval,252,108,144,0,0,132,0,0,0.0,0.0,0.9166666666666666,0.0,0.0,22.283599984803004,0.0884269840666786,7,4249,60,utility
output_moderation,252,108,144,17,17,132,0,0,0.1574074074074074,0.06746031746031746,0.9166666666666666,0.0,0.0,19.86830000168993,0.07884246032416639,7,4249,60,utility
counterfactual_memory,252,108,144,5,5,99,0,45,0.046296296296296294,0.01984126984126984,0.6875,0.0,0.3125,33.533200009514985,0.13306825400601185,7,4249,60,utility
provenance_only,252,108,144,0,0,132,0,0,0.0,0.0,0.9166666666666666,0.0,0.0,21.825999991051503,0.08661111107560121,7,4249,60,utility
intent_capsules,252,108,144,0,0,144,24,0,0.0,0.0,1.0,0.2222222222222222,0.0,23.816900012207043,0.09451150798494859,7,4249,60,utility
ablation_no_topic_scope,252,108,144,0,0,130,24,0,0.0,0.0,0.9027777777777778,0.2222222222222222,0.0,27.502800002366712,0.10913809524748695,7,4249,60,utility
ablation_no_denied_actions,252,108,144,36,36,108,0,0,0.3333333333333333,0.14285714285714285,0.75,0.0,0.0,27.8452000075049,0.11049682542660674,7,4249,60,utility
ablation_no_quorum,252,108,144,0,0,144,24,0,0.0,0.0,1.0,0.2222222222222222,0.0,23.837299996557704,0.0945924603038004,7,4249,60,utility
