agent,total,attack_cases,benign_cases,attack_successes,unauthorized_risky_actions,benign_correct,sealed_poison,false_positives,attack_success_rate,unauthorized_risky_action_rate,benign_accuracy,poison_sealing_rate,false_positive_rate,total_latency_ms,average_latency_ms,trial,seed,noise_memories,attack_mode
output_moderation,252,108,144,24,24,131,0,0,0.2222222222222222,0.09523809523809523,0.9097222222222222,0.0,0.0,5.890300001738069,0.02337420635610345,3,2029,12,utility
counterfactual_memory,252,108,144,8,11,85,0,59,0.07407407407407407,0.04365079365079365,0.5902777777777778,0.0,0.4097222222222222,10.59269999677781,0.04203452379673734,3,2029,12,utility
provenance_only,252,108,144,0,0,130,0,0,0.0,0.0,0.9027777777777778,0.0,0.0,5.807100006677501,0.02304404764554564,3,2029,12,utility
intent_capsules,252,108,144,0,0,132,24,0,0.0,0.0,0.9166666666666666,0.2222222222222222,0.0,8.770300001742726,0.03480277778469336,3,2029,12,utility
ablation_no_topic_scope,252,108,144,0,0,103,24,0,0.0,0.0,0.7152777777777778,0.2222222222222222,0.0,9.385300002577424,0.03724325397848184,3,2029,12,utility
ablation_no_denied_actions,252,108,144,36,36,108,0,0,0.3333333333333333,0.14285714285714285,0.75,0.0,0.0,8.334300002388773,0.0330726190570983,3,2029,12,utility
ablation_no_quorum,252,108,144,0,0,132,24,0,0.0,0.0,0.9166666666666666,0.2222222222222222,0.0,8.30749999749969,0.032966269831347976,3,2029,12,utility
ambient_memory,252,108,144,24,27,130,0,0,0.2222222222222222,0.10714285714285714,0.9027777777777778,0.0,0.0,5.8710000121209305,0.023297619095717977,4,2030,12,utility
keyword_filter,252,108,144,24,24,130,0,0,0.2222222222222222,0.09523809523809523,0.9027777777777778,0.0,0.0,5.883500002710207,0.02334722223297701,4,2030,12,utility
quarantine_only,252,108,144,24,24,130,0,0,0.2222222222222222,0.09523809523809523,0.9027777777777778,0.0,0.0,5.792499999188294,0.022986111107890055,4,2030,12,utility
trust_score_retrieval,252,108,144,4,4,130,0,0,0.037037037037037035,0.015873015873015872,0.9027777777777778,0.0,0.0,5.751400008193741,0.02282301590553072,4,2030,12,utility
output_moderation,252,108,144,24,24,130,0,0,0.2222222222222222,0.09523809523809523,0.9027777777777778,0.0,0.0,6.259299996600021,0.02483849205000008,4,2030,12,utility
counterfactual_memory,252,108,144,8,11,82,0,61,0.07407407407407407,0.04365079365079365,0.5694444444444444,0.0,0.4236111111111111,10.77519999944343,0.04275873015652155,4,2030,12,utility
provenance_only,252,108,144,4,4,130,0,0,0.037037037037037035,0.015873015873015872,0.9027777777777778,0.0,0.0,5.81799999508803,0.023087301567809644,4,2030,12,utility
intent_capsules,252,108,144,0,0,132,24,0,0.0,0.0,0.9166666666666666,0.2222222222222222,0.0,9.256600000298931,0.03673253968372592,4,2030,12,utility
ablation_no_topic_scope,252,108,144,0,0,100,24,0,0.0,0.0,0.6944444444444444,0.2222222222222222,0.0,9.782500002984307,0.03881944445628693,4,2030,12,utility
ablation_no_denied_actions,252,108,144,36,36,108,0,0,0.3333333333333333,0.14285714285714285,0.75,0.0,0.0,8.848000007674273,0.03511111114156457,4,2030,12,utility
ablation_no_quorum,252,108,144,0,0,132,24,0,0.0,0.0,0.9166666666666666,0.2222222222222222,0.0,8.8960000048246,0.03530158732073254,4,2030,12,utility
