agent,trials,attack_success_rate_mean,attack_success_rate_ci95,unauthorized_risky_action_rate_mean,unauthorized_risky_action_rate_ci95,benign_accuracy_mean,benign_accuracy_ci95,poison_sealing_rate_mean,poison_sealing_rate_ci95,false_positive_rate_mean,false_positive_rate_ci95,average_latency_ms_mean,average_latency_ms_ci95
ablation_no_denied_actions,5,0.3333333333333333,0.0,0.14285714285714285,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.034334761918823155,0.0007535222013581678
ablation_no_quorum,5,0.0,0.0,0.0,0.0,0.9166666666666666,0.0,0.2222222222222222,0.0,0.0,0.0,0.03492484127866827,0.0011553315093036573
ablation_no_topic_scope,5,0.005555555555555555,0.010888888888888887,0.0023809523809523807,0.004666666666666666,0.7055555555555556,0.009231504699253856,0.2222222222222222,0.0,0.0,0.0,0.03917238096215038,0.0016780044815543082
ambient_memory,5,0.22037037037037036,0.003629629629629624,0.10952380952380952,0.005275145542430764,0.9069444444444444,0.005444444444444425,0.0,0.0,0.0,0.0,0.024239841273551326,0.0013157623008752584
counterfactual_memory,5,0.06111111111111111,0.012308672932338447,0.04126984126984127,0.0031111111111111105,0.5611111111111111,0.019911338974390604,0.0,0.0,0.4361111111111111,0.020820996347170533,0.043494444439385826,0.0019173480862215383
intent_capsules,5,0.0,0.0,0.0,0.0,0.9166666666666666,0.0,0.2222222222222222,0.0,0.0,0.0,0.038239523823831986,0.002179695045730123
keyword_filter,5,0.22037037037037036,0.003629629629629624,0.09444444444444444,0.0015555555555555553,0.9069444444444444,0.005444444444444425,0.0,0.0,0.0,0.0,0.0239991269941201,0.0005285835416554879
output_moderation,5,0.22037037037037036,0.003629629629629624,0.09444444444444444,0.0015555555555555553,0.9069444444444444,0.005444444444444425,0.0,0.0,0.0,0.0,0.024676507927512237,0.0011182588474838197
provenance_only,5,0.027777777777777776,0.014057495108456549,0.011904761904761904,0.006024640760767093,0.9027777777777778,0.004304211259673611,0.0,0.0,0.0,0.0,0.0235543650808448,0.0006712709345144041
quarantine_only,5,0.22037037037037036,0.003629629629629624,0.09444444444444444,0.0015555555555555553,0.9069444444444444,0.005444444444444425,0.0,0.0,0.0,0.0,0.02398666665324108,0.0014505345637760077
trust_score_retrieval,5,0.027777777777777776,0.014057495108456549,0.011904761904761904,0.006024640760767093,0.9027777777777778,0.004304211259673611,0.0,0.0,0.0,0.0,0.024259682532785865,0.001956926174970144
